tconst	averageRating	numVotes
tt0100257	6.1	353
tt0100258	6.8	42557
tt0100260	6.5	23692
tt0100262	5.6	729
tt0100263	7.3	72550
tt0100264	5.7	1062
tt0100266	5.2	946
tt0100267	6.5	194
tt0100268	5.9	19
tt0100269	7.2	924
tt0100270	5.7	60
tt0100272	7	136
tt0100274	6.5	1504
tt0100277	6.2	456
tt0100278	4.7	28
tt0100280	6	8412
tt0100281	6.7	2448
tt0100284	4	81
tt0100287	6.2	47
tt0100288	6.7	1562
tt0100289	6.7	76
tt0100291	2.8	585
tt0100292	5.9	60
tt0100293	5.2	36
tt0100296	7	30
tt0100297	7.1	23
tt0100299	6.1	177
tt0100301	6	3183
tt0100302	5.9	46
tt0100303	6.1	2785
tt0100304	7.4	54
tt0100305	6.1	30
tt0100306	6.6	348
tt0100312	7	71
tt0100315	6.4	129
tt0100317	4.1	126
tt0100318	6.4	20811
tt0100319	3.7	227
tt0100320	5.2	120
tt0100322	6.2	134
tt0100323	8	27
tt0100324	4.9	627
tt0100326	4.4	257
tt0100327	5.3	24
tt0100330	6.7	678
tt0100332	8.1	15639
tt0100333	5.2	290
tt0100334	7	561
tt0100337	7.4	1122
tt0100338	4.8	107
tt0100342	5	98
tt0100343	5.2	589
tt0100344	5.6	57
tt0100345	4.9	9
tt0100346	5.9	148
tt0100347	6.1	307
tt0100349	7	423
tt0100350	7.2	438
tt0100351	6.8	401
tt0100352	6.9	408
tt0100353	5.6	124
tt0100354	8	388
tt0100355	6.8	40
tt0100356	7.2	336
tt0100357	6.7	454
tt0100359	5.3	35
tt0100360	6	12
tt0100363	5.4	32
tt0100364	4.4	92
tt0100365	5	222
tt0100367	7.5	38
tt0100369	6	4961
tt0100371	5.8	68
tt0100373	4.8	303
tt0100375	5.4	25
tt0100376	6.2	483
tt0100380	6.4	102
tt0100383	6.1	197
tt0100384	6.7	155
tt0100385	7.5	262
tt0100387	7	62
tt0100388	5.6	486
tt0100389	7.1	909
tt0100390	4.3	139
tt0100392	6.1	41
tt0100393	7.1	285
tt0100395	6.7	17982
tt0100396	6.6	15
tt0100399	4	102
tt0100400	6.4	89
tt0100401	6.6	148
tt0100402	6.7	40
tt0100403	6.3	169048
tt0100404	6.9	42560
tt0100405	7.1	324142
tt0100408	6.8	17
tt0100409	7.1	3683
tt0100410	5.2	315
tt0100411	7.4	155
tt0100414	6.5	900
tt0100417	6.7	11
tt0100418	7.2	102
tt0100419	5.4	31035
tt0100420	6.5	75
tt0100423	7	10
tt0100424	6.5	87
tt0100425	4.4	510
tt0100426	4.7	50
tt0100427	4.6	42
tt0100428	3.9	103
tt0100429	7.5	88
tt0100430	5.1	376
tt0100432	6.6	105
tt0100434	5.7	7
tt0100435	6.2	44
tt0100436	7.2	29191
tt0100437	5.5	25
tt0100440	5.8	816
tt0100441	3.6	138
tt0100442	6.5	6294
tt0100444	4.4	14
tt0100445	5	78
tt0100447	7.6	6
tt0100448	2.7	850
tt0100449	6.8	20910
tt0100450	5.6	102
tt0100453	6.6	143
tt0100454	7	543
tt0100455	5.2	314
tt0100456	5.8	1436
tt0100457	6.4	163
tt0100461	5.3	23
tt0100462	6.6	12
tt0100463	5	14
tt0100465	7.4	338
tt0100466	3.8	421
tt0100467	6.7	54
tt0100469	6.7	8664
tt0100470	7.5	2114
tt0100471	8.5	26
tt0100473	6.8	73
tt0100475	4.8	8903
tt0100476	7.2	85
tt0100477	6.8	43360
tt0100478	7.6	6
tt0100479	6.6	127
tt0100480	4.2	446
tt0100481	5.4	389
tt0100483	5.5	33
tt0100484	5.6	63
tt0100485	6.2	19079
tt0100486	7.2	16990
tt0100487	6.6	6
tt0100488	5.6	318
tt0100489	6.1	139
tt0100491	7	4604
tt0100495	6.4	41
tt0100496	6.2	2047
tt0100497	6	291
tt0100498	5.3	103
tt0100499	4.1	21
tt0100501	7	208
tt0100502	5.8	87076
tt0100504	4.6	1216
tt0100505	5.8	208
tt0100506	5.2	1069
tt0100507	5.3	137766
tt0100508	7	996
tt0100509	7.3	105
tt0100510	7.4	1315
tt0100511	7.2	128
tt0100512	7.6	265
tt0100514	5.9	27609
tt0100516	4.8	24
tt0100517	6.1	18
tt0100519	7.3	22573
tt0100521	6.3	33
tt0100522	6	64
tt0100524	6.7	17
tt0100525	7.5	8
tt0100528	4.8	800
tt0100529	6.3	345
tt0100530	6.1	16280
tt0100532	4.7	33
tt0100533	5	54
tt0100534	6.3	202
tt0100536	6.7	1100
tt0100539	5	207
tt0100540	7.1	242
tt0100541	5.7	299
tt0100543	5.9	24
tt0100544	5.8	37
tt0100545	6.3	68
tt0100546	6.9	114
tt0100547	5.9	41
tt0100548	4.9	87
tt0100555	5.1	110
tt0100557	7.3	2619
tt0100558	7	75
tt0100560	8.5	6
tt0100562	5.4	38
tt0100563	7.2	732
tt0100566	5.5	92
tt0100567	6.1	629
tt0100568	6.3	70
tt0100570	7.4	255
tt0100571	7.6	31
tt0100572	4.4	41
tt0100573	5.7	10
tt0100576	4.8	26
tt0100577	2.2	58
tt0100579	6.7	27
tt0100581	6.1	2888
tt0100584	5.8	11
tt0100586	5.1	1176
tt0100587	7.7	799
tt0100588	4.8	206
tt0100589	5	2205
tt0100590	7	91
tt0100592	6.2	194
tt0100593	5.6	66
tt0100594	6.7	12962
tt0100595	5.7	224
tt0100596	3.4	77
tt0100597	5.7	538
tt0100598	5.7	157
tt0100600	5.9	917
tt0100602	6.7	5130
tt0100603	7.2	28
tt0100604	6.4	2412
tt0100605	6.6	669
tt0100606	5.3	808
tt0100608	5.6	1324
tt0100609	6.1	28
tt0100610	6.8	23
tt0100611	5.3	2742
tt0100613	5.5	2162
tt0100614	7.3	32
tt0100615	7.5	56
tt0100617	7.1	36
tt0100619	5.6	154
tt0100620	5.2	210
tt0100621	6.5	118
tt0100623	6.5	2429
tt0100624	7.2	415
tt0100625	6.9	3669
tt0100626	6.2	86
tt0100627	6	86
tt0100628	4.9	20
tt0100629	6.6	21
tt0100631	5.1	3781
tt0100633	4.7	824
tt0100634	7.2	38
tt0100635	6.1	55
tt0100636	5.7	139
tt0100637	4.6	591
tt0100638	6.8	257
tt0100639	4.5	3042
tt0100641	6.2	28
tt0100643	5.4	27
tt0100644	5	27
tt0100646	5	106
tt0100647	5.8	58
tt0100648	6.2	103
tt0100649	4.1	1949
tt0100650	6.9	760
tt0100651	5.8	44
tt0100654	6.1	22
tt0100655	4.8	23
tt0100656	6.9	60
tt0100657	6.1	51
tt0100659	6.4	260
tt0100660	6.7	297
tt0100662	3.5	195
tt0100663	4.8	2228
tt0100665	2.4	3866
tt0100666	5.3	3719
tt0100667	5.2	107
tt0100668	6.3	331
tt0100669	5.8	96
tt0100670	5.8	798
tt0100672	3.7	417
tt0100673	3.8	7
tt0100674	6	177
tt0100678	4.8	146
tt0100680	6.3	7993
tt0100681	7.7	4070
tt0100683	5.7	673
tt0100685	7.2	22667
tt0100686	6.9	353
tt0100687	7.9	120
tt0100688	5.1	984
tt0100690	6.9	35
tt0100691	6.1	2704
tt0100692	8.1	319
tt0100693	4.9	28
tt0100694	5.3	433
tt0100695	5.6	84
tt0100697	5.5	136
tt0100698	6.8	435
tt0100699	7	991
tt0100700	7.7	56
tt0100701	5.9	380
tt0100702	2.9	13
tt0100703	7.3	42
tt0100704	6.5	72
tt0100705	4.9	159
tt0100706	4.8	298
tt0100707	5.8	816
tt0100708	4.8	189
tt0100709	7	131
tt0100711	6.9	164
tt0100712	7.1	523
tt0100714	6.9	195
tt0100715	6.3	447
tt0100716	4.3	9
tt0100717	7.6	38
tt0100720	6.9	20
tt0100722	4	332
tt0100723	4.9	80
tt0100725	5.3	261
tt0100728	4.3	726
tt0100731	6.8	11
tt0100732	7.4	457
tt0100738	6.5	122
tt0100739	5.4	50
tt0100740	6.2	17608
tt0100742	6.2	37
tt0100743	7.3	81
tt0100744	3.5	7
tt0100745	6.5	16
tt0100746	6.3	797
tt0100747	7.1	3555
tt0100757	7.4	1847
tt0100758	6.7	94702
tt0100760	4.9	206
tt0100761	6.6	38
tt0100763	5.8	160
tt0100765	4.2	677
tt0100766	4.7	62
tt0100767	5.6	68
tt0100768	7.6	51
tt0100771	4.6	165
tt0100774	6.9	679
tt0100775	6.4	39
tt0100777	7.4	1337
tt0100779	5.3	68
tt0100780	8	171
tt0100781	6.4	76
tt0100782	6	5
tt0100783	6.2	71
tt0100784	6.9	618
tt0100786	5	309
tt0100788	3.1	350
tt0100789	6.2	61
tt0100790	6.2	44
tt0100791	7.2	2553
tt0100792	7.4	20
tt0100793	6.2	364
tt0100794	6.5	85
tt0100797	5.9	3980
tt0100798	4.6	106
tt0100800	5.7	189
tt0100801	7.1	105
tt0100802	7.5	330516
tt0100805	5.1	16
tt0100807	6.2	66
tt0100808	7.1	110
tt0100812	5	112
tt0100813	7	5397
tt0100814	7.1	138880
tt0100815	5.6	45
tt0100819	7	95
tt0100820	6.5	129
tt0100822	6.1	1901
tt0100823	6.6	6
tt0100826	3.6	261
tt0100827	6.1	7249
tt0100828	6.1	14231
tt0100829	7.1	35
tt0100831	7.9	30
tt0100832	5.9	13
tt0100835	6.5	909
tt0100837	6.2	27
tt0100840	5.8	187
tt0100841	6	16
tt0100844	5.2	29
tt0100845	7.5	100
tt0100847	6.5	154
tt0100848	6.1	474
tt0100851	7	1370
tt0100852	5.2	35
tt0100853	5	693
tt0100854	4.5	57
tt0100856	3	194
tt0100858	6.7	15
tt0100860	6	88
tt0100862	7	20
tt0100864	5.4	34
tt0100866	6.1	62
tt0100867	4.4	508
tt0100868	5.6	35
tt0100869	6.5	427
tt0100871	4.6	139
tt0100872	7.1	181
tt0100873	6.9	3960
tt0100874	7.8	6
tt0100875	4.4	21
tt0100878	7.6	113
tt0100879	5.5	821
tt0100880	4.7	7
tt0100881	5	1194
tt0100882	6.2	8
tt0100884	6.3	193
tt0100886	5	81
tt0100887	6.3	9
tt0100888	3.4	264
tt0100889	6.1	255
tt0100890	7.4	78
tt0100891	6.4	27
tt0100893	6.2	145
tt0100895	5.3	668
tt0100897	7.8	28
tt0100899	6	552
tt0100901	5.7	12
tt0100902	6.2	488
tt0100904	4.3	1178
tt0100906	6.3	92
tt0100909	5.9	89
tt0100910	6	156
tt0100911	5.8	5584
tt0100912	6.7	5864
tt0100913	7.1	17
tt0100914	8.7	21
tt0100915	6.7	56
tt0100916	2.8	521
tt0100917	4.3	714
tt0100919	6	13
tt0100920	5.8	39
tt0100921	6.7	368
tt0100922	7.3	8
tt0100923	7.3	159
tt0100924	5.9	1679
tt0100925	5.4	97
tt0100926	4.4	615
tt0100927	5.4	55
tt0100928	6.5	12469
tt0100929	6.2	268
tt0100931	5.8	1241
tt0100932	6.3	34
tt0100935	7.2	93829
tt0100936	4.2	98
tt0100941	6.6	145
tt0100942	5.3	42
tt0100944	6.8	50469
tt0100945	6.2	198
tt0100946	6.3	623
tt0100949	5.2	332
tt0100950	7.6	536
tt0100952	7.3	21
tt0100954	4.9	355
tt0100956	5.9	175
tt0100959	6.3	662
tt0100960	5.2	19
tt0100961	6.2	20
tt0100962	6.4	43
tt0100963	6.8	3855
tt0100965	5.5	292
tt0100966	6.3	27
tt0100967	6.9	1049
tt0100969	6.5	46
tt0100970	5.3	227
tt0100971	5.7	45
tt0100972	6	20
tt0100973	6.9	2389
tt0100974	6.5	219
tt0100975	3.3	1726
tt0100976	5.9	26
tt0100977	6.1	64
tt0100980	5.7	53
tt0100983	5.7	418
tt0100984	5	46
tt0100985	4.7	42
tt0100986	4.9	64
tt0100987	7.3	241
tt0100988	8	42
tt0100989	4.5	82
tt0100990	7.1	676
tt0100991	6	1425
tt0100992	4.6	33
tt0100994	6.5	36528
tt0100995	6	179
tt0100997	7.3	274
tt0100998	7.7	26677
tt0100999	3.8	26
tt0101000	5	7
tt0101002	6.5	154
tt0101003	7.6	881
tt0101004	4.3	3863
tt0101009	6.5	210
tt0101010	6.9	9
tt0101011	5.6	164
tt0101012	4.5	22
tt0101013	5.4	13
tt0101014	5	14
tt0101015	6.8	46
tt0101016	5.4	151
tt0101018	5.2	117
tt0101020	6.7	6676
tt0101022	4.7	84
tt0101025	7.1	2943
tt0101027	4.3	16
tt0101028	5	55
tt0101037	5.6	39
tt0101047	6	56
tt0101086	6.6	5
tt0101094	5.9	37
tt0101128	8.2	12
tt0101156	5.2	78
tt0101204	8.7	34
tt0101242	6	296
tt0101243	5.5	113
tt0101244	6.4	1081
tt0101245	5	21
tt0101250	5.1	22
tt0101252	7.2	2947
tt0101254	8.1	2583
tt0101255	2.5	415
tt0101256	4.3	1735
tt0101257	7.3	119
tt0101258	7.5	22605
tt0101259	6.3	12
tt0101262	7.1	60
tt0101263	6.9	159
tt0101264	2.9	2144
tt0101265	5.9	182
tt0101266	7.8	45
tt0101268	5.7	2510
tt0101269	6.7	21
tt0101270	6.6	594
tt0101272	6.9	155641
tt0101273	6.6	3520
tt0101276	5.8	1237
tt0101277	5.9	162
tt0101279	8	3999
tt0101280	5.4	68
tt0101281	6.6	358
tt0101282	5.5	6
tt0101283	5.1	1330
tt0101284	5.3	456
tt0101285	7.8	11
tt0101288	4	33
tt0101289	7.3	59
tt0101290	7.2	845
tt0101293	6.5	118
tt0101295	6.3	134
tt0101299	6.4	11
tt0101301	5.9	5061
tt0101303	5.9	37
tt0101306	6.4	405
tt0101307	6.9	723
tt0101308	5.6	18
tt0101309	3.8	2615
tt0101312	6	11
tt0101315	6.8	7
tt0101316	6.8	21686
tt0101317	7	3122
tt0101318	7.6	14228
tt0101320	4.8	288
tt0101321	6.6	457
tt0101323	3.6	70
tt0101324	6.4	757
tt0101325	3.7	673
tt0101326	3.9	5060
tt0101327	5.8	1478
tt0101328	5.4	265
tt0101329	6.4	26572
tt0101330	6.3	143
tt0101331	5.6	8
tt0101332	6	358
tt0101335	6.6	84
tt0101336	3.1	30
tt0101337	5.3	72
tt0101339	5.5	50
tt0101340	5.8	47
tt0101343	4.8	638
tt0101345	6.8	504
tt0101346	6.9	19
tt0101347	6.5	37
tt0101348	6.8	58
tt0101349	7.5	1259
tt0101350	8.8	7
tt0101351	7	15
tt0101352	6.4	61
tt0101353	4.3	20
tt0101354	6	277
tt0101355	5.5	231
tt0101356	5.2	4053
tt0101357	7.1	415
tt0101359	6	68
tt0101360	4	8
tt0101361	6.1	56
tt0101363	7.7	30
tt0101364	6.8	48
tt0101367	6.6	31
tt0101368	4.5	708
tt0101369	4.7	287
tt0101370	8	35
tt0101371	6.1	3348
tt0101372	6.2	220
tt0101373	6.8	3381
tt0101374	7.5	390
tt0101376	6.6	1881
tt0101378	4.8	50
tt0101379	5.7	54
tt0101380	2.8	14
tt0101382	6.9	52
tt0101383	7.2	10
tt0101384	6.8	7
tt0101387	5.9	17
tt0101388	5.9	200
tt0101390	5.6	265
tt0101391	4.5	307
tt0101393	6.7	80958
tt0101394	5.1	245
tt0101395	5	102
tt0101396	7.8	22
tt0101397	4.4	27
tt0101398	5.8	229
tt0101399	3.5	678
tt0101401	6.4	20
tt0101402	3	186
tt0101403	6.1	23
tt0101404	6	789
tt0101406	6.1	15
tt0101407	6.4	74
tt0101408	7.3	161
tt0101409	4.7	231
tt0101410	7.6	122130
tt0101412	4.1	3375
tt0101413	6.9	203
tt0101414	8	453260
tt0101416	5.4	264
tt0101418	6.1	89
tt0101419	7.6	21
tt0101421	7	6
tt0101423	8.2	121
tt0101425	7.1	58
tt0101426	6.2	196
tt0101428	7.5	8458
tt0101429	7.5	665
tt0101431	5.7	290
tt0101432	5.1	293
tt0101434	7.5	7
tt0101435	7.4	1594
tt0101436	4.6	161
tt0101437	6.2	2173
tt0101439	6.7	93
tt0101440	6.9	672
tt0101441	5.1	8
tt0101442	6.7	357
tt0101444	6.3	1950
tt0101445	4.1	156
tt0101448	3.7	1792
tt0101449	3.6	529
tt0101451	7.2	24
tt0101452	6.3	76516
tt0101453	5.9	12180
tt0101455	4.9	2945
tt0101456	6.2	36
tt0101457	7.5	19
tt0101458	6.8	10442
tt0101459	5.8	51
tt0101460	6.1	152
tt0101461	4.4	9
tt0101462	6.3	324
tt0101463	5.7	598
tt0101464	4	504
tt0101465	7.1	7203
tt0101466	8.3	102
tt0101467	4.2	909
tt0101468	6.5	579
tt0101469	4.8	130
tt0101470	5.4	14
tt0101472	7.2	7
tt0101473	4.5	247
tt0101474	5	248
tt0101475	4.2	95
tt0101476	5.4	182
tt0101477	5	468
tt0101478	5.7	811
tt0101479	7.1	383
tt0101481	4.8	584
tt0101482	4	1043
tt0101483	4.8	697
tt0101484	7.2	380
tt0101485	8	16
tt0101486	5.3	594
tt0101487	5.4	129
tt0101489	4.1	358
tt0101490	7.2	631
tt0101491	5.9	38
tt0101492	5.6	4523
tt0101493	5.3	810
tt0101495	3.7	54
tt0101496	4.3	18
tt0101497	5.6	1322
tt0101499	6.9	42
tt0101500	4.7	924
tt0101501	5.1	609
tt0101502	5.3	1925
tt0101504	6.4	400
tt0101505	5.2	274
tt0101506	5.8	139
tt0101507	7.8	141071
tt0101508	7.5	62
tt0101509	5.1	596
tt0101510	5.4	668
tt0101511	6.6	19
tt0101512	5.7	45
tt0101515	5.2	41
tt0101516	6.8	29433
tt0101517	4.9	18
tt0101518	4.5	1458
tt0101519	7	453
tt0101520	6	284
tt0101523	5.4	8553
tt0101524	6.4	1598
tt0101526	7.3	1517
tt0101527	6.2	7
tt0101528	6.2	113
tt0101529	6.9	1153
tt0101530	5.7	181
tt0101531	6.5	5720
tt0101533	7.4	14
tt0101534	5.1	296
tt0101535	5.9	159
tt0101536	4.3	123
tt0101538	4.5	357
tt0101540	7.3	195145
tt0101541	3.3	227
tt0101542	6.3	838
tt0101543	7.2	16
tt0101544	5.5	210
tt0101545	5.8	15149
tt0101547	7.5	7
tt0101548	5.6	830
tt0101549	6.2	428
tt0101550	6.4	4106
tt0101551	6.2	65
tt0101552	6.2	253
tt0101554	4.9	109
tt0101558	8.6	27
tt0101560	5.2	956
tt0101563	5.9	303
tt0101564	6.2	89
tt0101565	5.9	436
tt0101566	4.9	162
tt0101567	6	66
tt0101569	6.3	323
tt0101570	4.2	10
tt0101571	5.8	46
tt0101572	6.4	85
tt0101574	6.6	144
tt0101575	5.2	10
tt0101576	4.7	499
tt0101578	6.7	545
tt0101580	6.8	548
tt0101581	7.6	107
tt0101583	7	912
tt0101584	7	92
tt0101585	7.2	22
tt0101586	6.9	48
tt0101587	6.8	57703
tt0101588	7.3	2525
tt0101589	5.3	37
tt0101590	6.4	7745
tt0101591	4.4	2274
tt0101592	6.9	952
tt0101593	5.2	241
tt0101595	6.2	3369
tt0101596	4.8	152
tt0101597	7	2880
tt0101598	4.4	100
tt0101599	3.7	190
tt0101600	7.1	479
tt0101605	7.6	35930
tt0101606	5.6	2983
tt0101607	6.6	15
tt0101608	4	84
tt0101609	7.2	1899
tt0101610	7	243
tt0101611	8	14
tt0101612	4.4	156
tt0101613	5.8	126
tt0101615	2.9	9761
tt0101616	6.6	5366
tt0101617	5.2	18
tt0101618	6.4	42
tt0101620	5	29
tt0101621	6.1	16
tt0101622	7.4	604
tt0101625	5.8	4775
tt0101627	4.4	12246
tt0101628	4	7606
tt0101629	6	1057
tt0101631	5.5	543
tt0101632	7.8	1154
tt0101634	6.9	127
tt0101635	5.8	21935
tt0101636	3.9	555
tt0101637	7.6	9
tt0101638	5.9	361
tt0101639	8.2	41
tt0101640	8.1	32896
tt0101641	6.7	112
tt0101642	5.7	15
tt0101643	5.7	19
tt0101644	5.8	120
tt0101645	5.6	648
tt0101646	6.4	313
tt0101647	5.9	35
tt0101648	6.9	183
tt0101649	8.5	12333
tt0101650	5.9	132
tt0101651	6.3	60
tt0101652	3.9	447
tt0101653	4.5	309
tt0101657	6.1	15
tt0101658	6.8	632
tt0101660	5.7	3735
tt0101661	6.2	29
tt0101662	5.6	49
tt0101663	7.2	49
tt0101664	5.5	692
tt0101666	6.2	435
tt0101667	4.7	176
tt0101668	6	39
tt0101669	6.8	28624
tt0101671	5.1	68
tt0101674	5.4	299
tt0101675	3.4	1161
tt0101676	4.1	179
tt0101677	5.2	255
tt0101678	5.3	293
tt0101679	3.9	25
tt0101680	7.2	107
tt0101681	7.7	32
tt0101682	5.2	23
tt0101683	6.8	76
tt0101684	5.4	143
tt0101685	5.2	294
tt0101686	5.2	129
tt0101687	5.9	97
tt0101688	5	140
tt0101689	3.6	12
tt0101690	7.4	235
tt0101691	6	496
tt0101692	6.5	1291
tt0101693	7.3	24
tt0101694	6.1	7528
tt0101695	6	338
tt0101696	7.1	109
tt0101697	7.2	180
tt0101698	7.2	19306
tt0101699	5.9	634
tt0101700	7.6	85711
tt0101701	5.8	8837
tt0101702	3.4	1017
tt0101703	3.6	89
tt0101704	6.1	706
tt0101706	6.8	92
tt0101707	5	272
tt0101712	9.2	6
tt0101714	6.4	19
tt0101715	6.4	18
tt0101719	6.3	25
tt0101720	6.9	75
tt0101721	7.5	14
tt0101722	5.5	84
tt0101723	5.7	142
tt0101724	5.7	109
tt0101725	5.2	1988
tt0101726	5.3	631
tt0101727	7.3	12
tt0101730	5.9	9
tt0101732	4.9	1672
tt0101733	7.2	4418
tt0101734	5.9	524
tt0101735	4.5	367
tt0101736	6.4	49
tt0101737	6.7	394
tt0101738	3.9	174
tt0101739	7.1	475
tt0101741	4.9	334
tt0101742	5	1029
tt0101743	7.2	142
tt0101744	4.2	1242
tt0101745	6.3	37340
tt0101746	6.9	5666
tt0101747	4.9	173
tt0101748	7.4	9341
tt0101749	7.2	60
tt0101752	6.2	209
tt0101753	6.4	311
tt0101754	6.7	21
tt0101755	6	238
tt0101756	5.5	129
tt0101757	6.3	34102
tt0101758	5.5	202
tt0101759	5	71
tt0101761	7.2	93162
tt0101763	6.8	3163
tt0101764	5.6	41332
tt0101765	7.7	48971
tt0101766	6.3	308
tt0101769	7.2	80
tt0101770	7.9	15
tt0101771	7.8	8
tt0101772	7	2108
tt0101773	6.5	65
tt0101774	4.5	43
tt0101775	5.9	29572
tt0101776	5.3	241
tt0101777	5.9	92
tt0101780	5.8	389
tt0101781	5.4	58
tt0101782	5.3	44
tt0101783	6.6	2385
tt0101786	6.5	12902
tt0101787	6	16477
tt0101791	4.3	8
tt0101792	5.4	46
tt0101793	5.5	401
tt0101794	7.2	103
tt0101795	7.4	7
tt0101797	5.4	415
tt0101798	6.8	2817
tt0101803	7.4	6
tt0101804	6.9	20
tt0101805	6.2	344
tt0101809	5.9	453
tt0101810	4.6	128
tt0101811	7.3	6744
tt0101812	5.3	220
tt0101813	8	17
tt0101817	5.3	48
tt0101819	6.9	102
tt0101821	5.7	11814
tt0101827	6.6	60
tt0101828	4.9	105
tt0101829	7.6	21531
tt0101831	4.9	2326
tt0101832	8.1	25
tt0101834	6.1	724
tt0101836	5.7	253
tt0101842	4.9	438
tt0101843	4.5	59
tt0101844	5.3	1279
tt0101846	5.8	11062
tt0101847	4.4	21
tt0101848	4.7	58
tt0101849	7.1	66
tt0101850	6.8	146
tt0101852	5.1	276
tt0101853	7.5	45
tt0101854	6.3	277
tt0101855	7.2	15
tt0101856	4.6	9
tt0101858	5.8	107
tt0101859	5.6	38
tt0101860	4.1	454
tt0101861	5.7	43
tt0101862	6.5	77467
tt0101863	6.2	1124
tt0101864	5.4	1192
tt0101865	5.6	94
tt0101866	4.6	589
tt0101867	7.4	16
tt0101869	5.4	249
tt0101871	5.2	104
tt0101872	3.1	40
tt0101873	4.9	30
tt0101874	5.3	597
tt0101875	5.2	66
tt0101876	4.3	180
tt0101877	6.1	116
tt0101878	7.1	64
tt0101879	4.6	680
tt0101880	6.7	121
tt0101881	5.6	238
tt0101882	4.7	449
tt0101884	6.1	13
tt0101885	6.8	89
tt0101886	9	31
tt0101887	4.9	60
tt0101888	6.8	21
tt0101889	7.5	85950
tt0101891	7.5	4418
tt0101892	6.2	117
tt0101895	5.4	15
tt0101897	5.6	597
tt0101898	7.1	6127
tt0101900	5.7	24
tt0101901	4.9	16
tt0101902	6.3	5829
tt0101903	6.4	222
tt0101905	7.3	32
tt0101906	6	528
tt0101907	5.4	49
tt0101909	4.9	64
tt0101911	4.6	298
tt0101912	6.7	32086
tt0101913	6.4	86
tt0101917	4.7	47005
tt0101919	8.7	51
tt0101920	5.8	250
tt0101921	7.7	75308
tt0101922	5.7	128
tt0101923	7.4	484
tt0101924	5.6	89
tt0101925	5.6	58
tt0101926	7.2	25
tt0101927	7.2	877
tt0101928	3.3	226
tt0101930	7.1	274
tt0101931	3.9	486
tt0101933	6.5	423
tt0101934	3.8	52
tt0101935	4.7	40
tt0101937	4.7	33
tt0101942	3.9	10
tt0101943	7.2	775
tt0101945	7	283
tt0101946	6.9	41
tt0101948	7.7	46
tt0101951	5.9	268
tt0101952	5.5	8
tt0101953	4.7	146
tt0101954	6.3	39
tt0101955	6.6	16
tt0101956	7.1	942
tt0101957	6.2	31
tt0101958	5.9	9
tt0101959	7	198
tt0101960	6	1501
tt0101961	7.8	1136
tt0101962	6.4	6503
tt0101963	4.9	94
tt0101965	4.3	79
tt0101966	6.2	82
tt0101967	6	75
tt0101968	3.5	25
tt0101969	6.9	15961
tt0101970	5.2	192
tt0101973	8.4	9
tt0101975	5.6	59
tt0101978	6.7	31
tt0101979	3.1	11
tt0101980	7.6	37
tt0101981	5.6	78
tt0101982	6.2	355
tt0101983	5.3	388
tt0101984	6.5	8697
tt0101985	8.3	10516
tt0101986	5.4	84
tt0101988	4.9	5449
tt0101990	5.9	11
tt0101991	7.2	6998
tt0101992	5	13
tt0101993	7.3	40
tt0101994	4.2	14
tt0101995	7.1	1008
tt0101996	5.7	614
tt0101997	4	365
tt0101998	6.9	1472
tt0101999	5.8	383
tt0102000	6.4	234
tt0102001	4.4	34
tt0102002	5.5	646
tt0102004	6.3	21044
tt0102005	6.1	20594
tt0102006	5	76
tt0102007	6.3	2032
tt0102008	6.8	16
tt0102009	6.1	93
tt0102011	5.6	7045
tt0102014	7	1841
tt0102015	8.1	21501
tt0102016	7.5	22
tt0102017	5.1	27
tt0102018	3.3	79
tt0102019	6	30
tt0102020	6.5	50
tt0102022	7.2	6
tt0102024	5.9	147
tt0102025	7	94
tt0102027	7.1	452
tt0102028	6.2	319
tt0102029	5.4	45
tt0102030	8.3	10
tt0102031	4.6	173
tt0102032	6.7	2101
tt0102034	4.2	46194
tt0102035	7	1434
tt0102036	6.3	111
tt0102037	8	81
tt0102038	5.5	10
tt0102042	5.4	64
tt0102043	4.8	1993
tt0102044	6.2	35
tt0102045	5.3	4062
tt0102047	6.4	121
tt0102048	6.9	7502
tt0102049	6.8	19
tt0102050	6.7	3366
tt0102051	6	8
tt0102055	5.8	178
tt0102056	5.2	47
tt0102057	6.8	254398
tt0102058	6.9	386
tt0102059	6.7	108970
tt0102060	3	161
tt0102062	4.5	227
tt0102064	5.4	11
tt0102065	5.2	6667
tt0102066	7.8	79
tt0102068	6.6	117
tt0102069	4.9	17
tt0102070	5.7	56939
tt0102071	6.9	3089
tt0102072	4.4	509
tt0102073	4.8	58
tt0102074	7.3	22
tt0102076	4.7	157
tt0102077	6.4	69
tt0102078	4.8	224
tt0102079	6.6	171
tt0102080	7.2	109
tt0102081	6.1	446
tt0102082	7.4	22
tt0102083	7.6	2403
tt0102084	4.7	115
tt0102085	7.5	63
tt0102086	6.3	31
tt0102087	6.3	121
tt0102088	5.6	18
tt0102089	5.2	355
tt0102090	4.9	26
tt0102091	6.7	39
tt0102093	8.6	9
tt0102095	5.8	7159
tt0102098	7.1	17
tt0102100	5.8	11
tt0102102	7.4	15
tt0102103	6.8	5198
tt0102104	7.3	23
tt0102105	5.5	131
tt0102106	7	735
tt0102107	4.8	94
tt0102108	8	10
tt0102112	6.5	201
tt0102113	7.2	99
tt0102114	6.6	186
tt0102115	6.1	546
tt0102116	6.9	9255
